State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,12/03/2026,30000,30000,30000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3000,3000
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Garlic,Garlic,Local,12/03/2026,13000,14000,13500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Coconut,Coconut,Local,12/03/2026,5000,5200,5100
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Carrot,Pusakesar,Local,12/03/2026,5000,5500,5250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Lime,Lime,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Vellore,"Vellore APMC",Ashgourd,Gouard,Local,12/03/2026,1800,1800,1800
Bihar,Rohtas,"Natwar APMC",Potato,Jyoti,FAQ,12/03/2026,1000,1200,1100
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Apple,American,Local,12/03/2026,20000,22000,21000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,12/03/2026,9000,10000,9500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,3600,4000,3800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,4000,4400,4200
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,4400,4500,4450
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,3600,4000,3800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,12/03/2026,9000,10000,9500
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1400,1500,1450
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,1400,1500,1450
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Vellore,"Thirupathur APMC",Groundnut,"Big (With Shell)",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Vellore,"Thirupathur APMC",Banana,Besrai,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC","Green Peas","Green Peas",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC",Cabbage,Cabbage,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Thirupathur APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1200,1600,1400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,3000,3600,3300
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,5000,6000,5500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,16000,18000,17000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1800,2000,1900
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,6000,7000,6500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,12/03/2026,6000,7000,6500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,2000,2400,2200
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,5500,6000,5750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,5400,5800,5600
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,1500,1800,1650
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Lime,Lime,Local,12/03/2026,10000,11000,10500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,13000,14000,13500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3400,3200
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,4000,4500,4250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,3000,3500,3250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7000,7500,7250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,12/03/2026,6000,7000,6500
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,6000,6400,6200
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,12/03/2026,4000,4400,4200
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2500,3000,2750
"West Bengal","Paschim Bardhaman","Asansol APMC","Sweet Pumpkin",Other,FAQ,12/03/2026,1400,1600,1550
"West Bengal","Paschim Bardhaman","Asansol APMC",Potato,Jyoti,FAQ,12/03/2026,760,880,860
"Himachal Pradesh",Kangra,"SMY Palampur",Potato,Potato,FAQ,12/03/2026,800,900,850
Rajasthan,Jalore,"Jalore APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,800,1000,900
Rajasthan,Jalore,"Jalore APMC",Tinda,Tinda,Local,12/03/2026,1500,2000,1800
Rajasthan,Jalore,"Jalore APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,1200,1500,1300
Rajasthan,Jalore,"Jalore APMC",Ginger(Green),Other,Local,12/03/2026,4000,4500,4300
Rajasthan,Jalore,"Jalore APMC",Tomato,Tomato,Local,12/03/2026,800,1000,900
Uttarakhand,Dehradoon,"Vikasnagar APMC",Onion,Other,Medium,12/03/2026,1200,1400,1400
Uttarakhand,Dehradoon,"Vikasnagar APMC",Colacasia,Other,Medium,12/03/2026,1400,1600,1600
Uttarakhand,Dehradoon,"Vikasnagar APMC",Banana,Other,Medium,12/03/2026,700,800,800
Punjab,Amritsar,"Rayya APMC",Carrot,Carrot,FAQ,12/03/2026,1310,1310,1310
Punjab,Amritsar,"Rayya APMC","Green Chilli","Green Chilly",FAQ,12/03/2026,1350,1350,1350
Punjab,Amritsar,"Rayya APMC","Peas Wet",Other,FAQ,12/03/2026,1800,1800,1800
Punjab,Amritsar,"Rayya APMC",Potato,Potato,FAQ,12/03/2026,560,560,560
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Cauliflower,Cauliflower,FAQ,12/03/2026,2200,2200,2200
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC","Pea Pod/Pea Cod/हरी मटर","Peas cod",FAQ,12/03/2026,1600,1600,1600
Kerala,Kottayam,"Athirampuzha APMC",Garlic,Garlic,FAQ,12/03/2026,11400,11600,11500
Kerala,Kottayam,"Athirampuzha APMC",Pumpkin,Pumpkin,FAQ,12/03/2026,1800,2000,1900
Kerala,Kottayam,"Athirampuzha APMC",Snakeguard,Snakeguard,FAQ,12/03/2026,3000,3200,3100
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,3400,3400,3400
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4200,4200,4200
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,6000,7000,6500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,13000,14000,13500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,12/03/2026,4000,6000,5000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,6500,6500,6500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,12/03/2026,4600,5000,4800
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3400,3400,3400
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,3000,4800,3900
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,6500,6500,6500
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4600,4600,4600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,4600,4600,4600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,3400,3400,3400
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7600,7600,7600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,10000,10000,10000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,3200,3200,3200
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,1800,1800,1800
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Soyabean,Local,Local,12/03/2026,9000,10000,9500
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3000,3600,3300
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7000,7500,7250
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,5000,5600,5300
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,2700,3200,2950
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1000,1500,1250
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,3500,4000,3750
