Arrival_Date,State,District,Market,Commodity,Min_Price,Max_Price,Modal_Price,Volatility
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Banana,4000,4500,4250,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Brinjal,2400,2600,2500,200
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Bitter gourd,3600,4000,3800,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Amaranthus,2000,2400,2200,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Ginger(Green),7500,8000,7750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Thondekai,4500,5000,4750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Green Avare(W),4000,4500,4250,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Pomegranate,20000,22000,21000,2000
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Tender Coconut,3000,3500,3250,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500,6000,5750,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Onion,2000,2500,2250,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Coconut,4500,4800,4650,300
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Lemon,10000,11000,10500,1000
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Banana - Green,2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Potato,3600,3600,3600,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Brinjal,2000,2000,2000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Arhar(Tur/Red Gram)(Whole),6000,6000,6000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Cluster beans,4500,4500,4500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Ashgourd,2000,2000,2000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Beans,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Thondekai,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Mango(Raw-Ripe),8000,8000,8000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Yam(Ratalu),4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Indian Beans(Seam),6000,6000,6000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Lemon,6000,6000,6000,0
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Onion,2000,2500,2250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Garlic,14000,15000,14500,1000
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Tomato,800,1000,900,200
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Bitter gourd,2500,3000,2750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Snakeguard,2000,2500,2250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Knool Khol,2500,3000,2750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Banana - Green,4000,4500,4250,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Tomato,1600,2000,1800,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Bitter gourd,3600,4000,3800,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Bottle gourd,1600,2000,1800,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Beetroot,3200,3500,3350,300
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500,5000,4750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Capsicum,6000,6500,6250,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Chow Chow,1600,2000,1800,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Drumstick,4500,5000,4750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Mint(Pudina),4500,5000,4750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Cowpea(Veg),3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Onion,2500,2800,2650,300
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Garlic,16000,17000,16500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Cauliflower,3000,3500,3250,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5500,6000,5750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Beetroot,3000,3500,3250,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Green Chilli,2500,3000,2750,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Garlic,22000,24000,23000,2000
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Cauliflower,2000,2500,2250,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Tomato,1300,1500,1400,200
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Cluster beans,2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Bottle gourd,800,1000,900,200
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Pumpkin,1200,1500,1350,300
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),2500,3000,2750,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Chow Chow,1800,2000,1900,200
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Knool Khol,2000,2400,2200,400
2026-12-03,Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Odisha,Bargarh,Attabira APMC,Brinjal,1600,2000,1800,400
2026-12-03,West Bengal,Paschim Bardhaman,Asansol APMC,Rice,4675,4885,4850,210
2026-12-03,West Bengal,Paschim Bardhaman,Asansol APMC,Brinjal,2400,2650,2550,250
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Banana,4800,5000,4900,200
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Apple,13500,14000,13800,500
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Mousambi(Sweet Lime),5200,5500,5300,300
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Grapes,11000,15000,12500,4000
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Tomato,2800,3000,2900,200
2026-12-03,Rajasthan,Jalore,Jalore APMC,Ridgeguard(Tori),1500,2000,1800,500
2026-12-03,Punjab,Tarntaran,Patti APMC,Brinjal,4500,4500,4500,0
2026-12-03,Punjab,Tarntaran,Patti APMC,Raddish,400,400,400,0
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Guava,1600,2800,2800,1200
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Pomegranate,4500,5500,5500,1000
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Ginger(Green),2200,2200,2200,0
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Cauliflower,300,500,500,200
2026-12-03,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Apple,7300,7300,7300,0
2026-12-03,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cucumbar(Kheera),1700,1700,1700,0
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Brinjal,2000,2200,2100,200
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Capsicum,4500,4700,4600,200
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Colacasia,4500,4700,4600,200
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Cucumbar(Kheera),1600,1800,1700,200
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Banana - Green,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Onion,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Green Peas,5000,5000,5000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Cluster beans,4600,4600,4600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Ashgourd,1600,1600,1600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Pumpkin,1600,1600,1600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Green Avare(W),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5600,5600,5600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Cauliflower,3000,3500,3250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Green Peas,5000,5500,5250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Amaranthus,1000,1500,1250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Carrot,4000,4500,4250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3600,3300,600
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Raddish,2000,2600,2300,600
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Knool Khol,2000,2600,2300,600
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Guava,4500,5000,4750,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Tomato,1600,1600,1600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Ginger(Green),8000,8000,8000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Capsicum,6000,6000,6000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Drumstick,5000,5500,5250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6000,6000,6000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Coriander(Leaves),3400,3400,3400,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bitter gourd,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,5600,5300,600
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Banana - Green,2500,2500,2500,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Brinjal,2600,2600,2600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Beans,5000,5000,5000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Coconut,6500,6500,6500,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Guava,5000,5000,5000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Papaya,3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Beans,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Tapioca,2400,2400,2400,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Coconut,4500,4500,4500,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Snakeguard,3600,3600,3600,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Raddish,1800,1800,1800,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Chow Chow,2400,2400,2400,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Tamarind Fruit,15000,15000,15000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Yam(Ratalu),4600,4600,4600,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Lemon,9000,10000,9500,1000
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Groundnut,7000,7000,7000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Garlic,14000,14000,14000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Water Melon,2000,2000,2000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Snakeguard,2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),2500,3500,3000,1000
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Chow Chow,1500,1500,1500,0
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Papaya,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Amaranthus,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Cabbage,2500,2800,2650,300
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Raddish,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Yam(Ratalu),4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Green Chilli,4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Soyabean,9500,10000,9750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Brinjal,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Green Peas,5500,6000,5750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Bitter gourd,5500,6000,5750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Banana - Green,2800,3500,3150,700
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Banana,3200,4000,3600,800
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Brinjal,3200,4000,3600,800
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Bitter gourd,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Bottle gourd,1200,1500,1350,300
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Cabbage,2300,2800,2550,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Raddish,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Lime,16000,20000,18000,4000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500,7000,6250,1500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Cauliflower,4000,4500,4250,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Papaya,5500,6000,5750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3500,4000,3750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Guava,6500,7000,6750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Papaya,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Tomato,1500,2000,1750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Bottle gourd,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Ashgourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Capsicum,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Green Avare(W),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Tender Coconut,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Banana,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Garlic,13000,13000,13000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Ginger(Green),8000,8000,8000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Raddish,3000,3000,3000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Lemon,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3000,3000,0
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Banana,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Banana,4000,6000,5000,2000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Snakeguard,2000,2500,2250,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Green Avare(W),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Drumstick,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Coriander(Leaves),3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cluster beans,5000,5000,5000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Coconut,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Carrot,2400,2400,2400,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),2500,3000,2750,500
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Thondekai,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Colacasia,3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Potato,2600,2600,2600,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Ashgourd,2000,2000,2000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),2800,2800,2800,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Tapioca,3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Cabbage,2000,2000,2000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Beetroot,2600,2600,2600,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Thondekai,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),10000,12000,11000,2000
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Knool Khol,2600,2600,2600,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Colacasia,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Tomato,1200,1500,1350,300
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Ashgourd,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
